feature_id,category,feature
36991,subjects,Television series by Hanna-Barbera
36992,subjects,Television series by ITV Studios
36993,subjects,Television series by Lionsgate Television
36994,subjects,Television series by Mammoth Screen
36995,subjects,Television series by Rough Draft Studios
36996,subjects,Television series by The Jim Henson Company
36997,subjects,Television series by Universal Television
36998,subjects,Television series by Warner Bros. Television Studios
36999,subjects,Television series by Zeppotron
37000,subjects,Television series created by Charlie Brooker
37001,subjects,Television series created by Craig McCracken
37002,subjects,Television series created by J. Michael Straczynski
37003,subjects,Television series produced at Pinewood Studios
37004,subjects,Television series set in 1942
37005,subjects,Television series set in 1943
37006,subjects,Television series set in the 19th century
37007,subjects,Television series set in the 23rd century
37008,subjects,Television series set in the future
37009,subjects,Television shows about death
37010,subjects,Television shows about disability
37011,subjects,Television shows adapted into comics
37012,subjects,Television shows adapted into films
37013,subjects,Television shows adapted into novels
37014,subjects,Television shows adapted into video games
37015,subjects,Television shows based on A Christmas Carol
37016,subjects,Television shows based on American novels
37017,subjects,Television shows based on works by Jane Austen
37018,subjects,Television shows based on works by Stephen King
37019,subjects,Television shows directed by Bill Melendez
37020,subjects,Television shows filmed in Los Angeles
37021,subjects,Television shows filmed in South Africa
37022,subjects,Television shows produced by Granada Television
37023,subjects,Television shows scored by Hans Zimmer
37024,subjects,Television shows set in Chicago
37025,subjects,Television shows set in England
37026,subjects,Television shows set in Italy
37027,subjects,Television shows set in London
37028,subjects,Television shows set in Michigan
37029,subjects,Television shows set in New York City
37030,subjects,Television shows set in Oceania
37031,subjects,Television shows set in San Francisco
37032,subjects,Television shows set in the United States
37033,subjects,Television shows written by Ben Elton
37034,subjects,Television shows written by Charles M. Schulz
37035,subjects,Television shows written by Richard Curtis
37036,subjects,Telstra People's Choice Award winners
37037,subjects,Temple Hill Entertainment films
37038,subjects,Ten Commandments
37039,subjects,Ten-pin bowling films
37040,subjects,Tenacious D
37041,subjects,Tencent Pictures films
37042,subjects,Tennis films
37043,subjects,Terence Hill and Bud Spencer
37044,subjects,Termination of employment in popular culture
37045,subjects,Terminator (franchise) films
37046,subjects,Terry Gilliam
37047,subjects,Tethys (moon)
37048,subjects,Teulon
37049,subjects,Texas Rangers (baseball)
37050,subjects,Texas Revolution films
37051,subjects,Thai Muay Thai films
37052,subjects,Thai crime drama films
37053,subjects,Thai thriller films
37054,subjects,Thai-language films
37055,subjects,Thanksgiving horror films
37056,subjects,Thanksgiving in films
37057,subjects,The 5th Wave
37058,subjects,The A-Team
37059,subjects,The Absent-Minded Professor
37060,subjects,The Addams Family films
37061,subjects,The Adventures of Rocky and Bullwinkle and Friends
37062,subjects,The Amazing Spider-Man (2012 film series)
37063,subjects,The Art of War films
37064,subjects,The Asylum films
37065,subjects,The Avengers (TV series)
37066,subjects,The Bad Seed
37067,subjects,The Beach Boys songs
37068,subjects,The Beatles in film
37069,subjects,The Beatles' Yellow Submarine
37070,subjects,The Beverly Hillbillies
37071,subjects,The Big Lebowski
37072,subjects,The Blob (film series)
37073,subjects,The Blues Brothers
37074,subjects,The Borrowers
37075,subjects,The Boss Baby (franchise)
37076,subjects,The Boston Globe
37077,subjects,The Brady Bunch films
37078,subjects,The Brave Little Toaster
37079,subjects,The Breakfast Club
37080,subjects,The Cat in the Hat
37081,subjects,The Chronicles of Narnia (film series)
37082,subjects,The Chronicles of Prydain
37083,subjects,The Chronicles of Riddick (franchise)
37084,subjects,The City of Ember
37085,subjects,The Clash
37086,subjects,The Conjuring Universe
37087,subjects,The Croods (franchise)
37088,subjects,The Crow films
37089,subjects,The Da Vinci Code
37090,subjects,The Dark Crystal
37091,subjects,The Dark Knight Trilogy
37092,subjects,The Dark Tower (series)
37093,subjects,The Devil in film
37094,subjects,The Divergent Series
37095,subjects,The Doors
37096,subjects,The Dukes of Hazzard films
37097,subjects,The Emperor's New Groove
37098,subjects,The Equalizer (franchise)
37099,subjects,The Evil Dead (franchise) films
37100,subjects,The Exorcist
37101,subjects,The Expendables (franchise)
37102,subjects,The Fault in Our Stars (film)
37103,subjects,The Flintstones films
37104,subjects,The Fly (franchise)
37105,subjects,The Frog Prince
37106,subjects,The Fugitive (TV series)
37107,subjects,The Fury
37108,subjects,The Geffen Film Company films
37109,subjects,The Godfather
37110,subjects,The Godfather films
37111,subjects,The Goonies
37112,subjects,The Grapes of Wrath
37113,subjects,The Green Hornet films
37114,subjects,The Grudge (film series)
37115,subjects,The Handmaid's Tale
37116,subjects,The Hangover (film series)
37117,subjects,The Help
37118,subjects,The Hill School
37119,subjects,The Hills Have Eyes
37120,subjects,The Hitchhiker's Guide to the Galaxy
37121,subjects,The Hobbit (film series)
37122,subjects,The Holocaust in France
37123,subjects,The Holocaust in Hungary
37124,subjects,The Holocaust in television
37125,subjects,The Howling films
37126,subjects,The Hunchback of Notre Dame (franchise)
37127,subjects,The Hunger Games (film series)
37128,subjects,The Inbetweeners
37129,subjects,The Incredible Hulk (film)
37130,subjects,The Incredibles
37131,subjects,The Island of Doctor Moreau
37132,subjects,The Jetsons films
37133,subjects,The Jim Henson Company films
37134,subjects,The Jungle Book (franchise)
37135,subjects,The Jungle Book films
37136,subjects,The Karate Kid (franchise) films
37137,subjects,The Kennedy/Marshall Company films
37138,subjects,The Kids in the Hall
37139,subjects,The King and I
37140,subjects,The Kushner-Locke Company films
37141,subjects,The Ladd Company films
37142,subjects,The Land Before Time films
37143,subjects,The Last Witch Hunter
37144,subjects,The Lego Movie (franchise)
37145,subjects,The Librarian (franchise)
37146,subjects,The Lion King (franchise)
37147,subjects,The Little Mermaid (franchise)
37148,subjects,The Living Daylights
37149,subjects,The Lonely Island
37150,subjects,The Lonely Island films
37151,subjects,The Lord of the Rings (film series)
37152,subjects,The Lost Boys (franchise)
37153,subjects,The Mamas and the Papas albums
37154,subjects,The Man from Snowy River
37155,subjects,The Man from U.N.C.L.E.
37156,subjects,The Man with the Golden Gun (film)
37157,subjects,The Mask (franchise)
37158,subjects,The Matrix (franchise) films
37159,subjects,The Maze Runner
37160,subjects,The Mechanic films
37161,subjects,The Mighty Ducks
37162,subjects,The Miracle Worker
37163,subjects,The Montecito Picture Company films
37164,subjects,The Mummy (franchise)
37165,subjects,The Muppets films
37166,subjects,The Naked Gun
37167,subjects,The NeverEnding Story (film series)
37168,subjects,The New Republic
37169,subjects,The Nightmare Before Christmas
37170,subjects,The Notorious B.I.G.
37171,subjects,The Nut Job
37172,subjects,The Nutty Professor
37173,subjects,The Odd Couple
37174,subjects,The Omen (franchise)
37175,subjects,The Onion
37176,subjects,The Orchard (company) films
37177,subjects,The Parent Trap films
37178,subjects,The Passion of the Christ
37179,subjects,The Phantom
37180,subjects,The Phantom of the Opera
37181,subjects,The Pillow Book
37182,subjects,The Pink Panther films
37183,subjects,The Pirate Bay
37184,subjects,The Powerpuff Girls mass media
37185,subjects,The Prince & Me films
37186,subjects,The Prince of Egypt
37187,subjects,The Princess Bride
37188,subjects,The Princess Diaries
37189,subjects,The Princess and the Frog
37190,subjects,The Punisher (2004 film)
37191,subjects,The Purge films
37192,subjects,The Ring (franchise)
37193,subjects,The Road to El Dorado
37194,subjects,The Rolling Stones documentary films
37195,subjects,The Rolling Stones films
37196,subjects,The Ronettes songs
37197,subjects,The Runaways
37198,subjects,The Saint (Simon Templar)
37199,subjects,The Samuel Goldwyn Company films
37200,subjects,The Scorpion King (film series)
37201,subjects,The Shadow films
37202,subjects,The Shaggy Dog films
37203,subjects,The Shining (franchise)
37204,subjects,The Simpsons
37205,subjects,The Sisterhood of the Traveling Pants (film series)
37206,subjects,The Smurfs in film
37207,subjects,The Sound of Music
37208,subjects,The Spiderwick Chronicles
37209,subjects,The Spy Who Loved Me (film)
37210,subjects,The Stone Quarry films
37211,subjects,The Stooges
37212,subjects,The Strangers (film series)
37213,subjects,The Substitute films
37214,subjects,The Swan Princess
37215,subjects,The Swell Season albums
37216,subjects,The Texas Chainsaw Massacre (franchise) films
37217,subjects,The Thick of It
37218,subjects,The Thin Man films
37219,subjects,The Thing (franchise)
37220,subjects,The Three Stooges films
37221,subjects,The Time Machine
37222,subjects,The Toxic Avenger (franchise)
37223,subjects,The Twilight Saga (film series)
37224,subjects,The Twilight Zone
37225,subjects,The ULULU Company films
37226,subjects,The Untouchables
37227,subjects,The Warriors (franchise)
37228,subjects,The Weinstein Company animated films
37229,subjects,The Weinstein Company films
37230,subjects,The Who
37231,subjects,The Who soundtracks
37232,subjects,The Witches of Eastwick
37233,subjects,The Wizard of Oz (1939 film)
37234,subjects,The Wolper Organization films
37235,subjects,The World Is Not Enough
37236,subjects,The X-Files (franchise)
37237,subjects,The Yes Men
37238,subjects,The Zanuck Company films
37239,subjects,Theremins
37240,subjects,Things named after Shakespearean works
37241,subjects,Third Servile War films
37242,subjects,This American Life
37243,subjects,This Is England
37244,subjects,Thomas Edison
37245,subjects,Thomas Pynchon
37246,subjects,Thomas Wolfe
37247,subjects,Thor (film series)
37248,subjects,Three Mile Island accident
37249,subjects,Thriller film remakes
37250,subjects,Thriller films based on actual events
37251,subjects,Thriller films from Georgia (country)
37252,subjects,Throat singing
37253,subjects,Thunder Road Films films
37254,subjects,Thunderball (film)
37255,subjects,Tibetan-language films
37256,subjects,Tibet–United States relations
37257,subjects,Tiger Aspect Productions films
37258,subjects,Tightrope walking
37259,subjects,Tijuana Cartel
37260,subjects,Time Quintet
37261,subjects,Time in fiction
37262,subjects,Time loop films
37263,subjects,Time travel in Star Trek
37264,subjects,Tintin films
37265,subjects,Tires
37266,subjects,Titan (moon) in film
37267,subjects,Titanic (1997 film)
37268,subjects,Titus Andronicus
37269,subjects,To Kill a Mockingbird
37270,subjects,Tobis Film films
37271,subjects,Toei Animation films
37272,subjects,Toei Company films
37273,subjects,Toei tokusatsu films
37274,subjects,Toho Animation
